date,ticker,n_comments,sentiment,users_holding,users_holding_lead,users_holding_lag,percent_change
2020-03-23,PRPO,0,none,2244,2250,2242,0.003568242640499486
2020-03-22,LTM,0,none,3842,4795,3840,0.24869791666666674
2020-04-29,BKYI,0,none,3230,3191,3310,-0.03595166163141994
2020-04-01,AYTU,0,none,37900,38376,36727,0.044898848258774215
2020-03-19,RDS.A,0,none,13884,15036,13156,0.14290057768318642
2020-05-23,MRNS,0,none,8264,8264,8265,-1.209921355111998e-4
2020-03-25,DNR,0,none,42406,43741,42207,0.036344682161726816
2020-04-02,TRMD,0,none,280,276,282,-0.021276595744680882
2020-03-22,FSM,0,none,5295,5613,5294,0.06025689459765782
2020-05-27,PLUG,0,none,304924,306208,304321,0.006200689403623061
2020-04-25,PRTY,0,none,15171,15801,15172,0.04145794885315057
2020-03-16,UNT,0,none,3681,3787,3618,0.04671088999447215
2020-03-27,RTN,0,none,9532,9742,9284,0.04933218440327436
2020-04-11,MITT,0,none,4418,4887,4418,0.106156631960163
2020-04-06,BLNK,0,none,14496,14491,14488,2.0706791827729276e-4
2020-03-20,OPES,0,none,2,4,3,0.33333333333333326
2020-05-15,LTM,0,none,11588,11748,11490,0.022454308093994735
2020-03-14,GEVO,0,none,6471,6594,6471,0.019007881316643438
2020-05-21,CARV,0,none,543,544,541,0.005545286506469571
2020-03-20,NBY,0,none,6083,5880,5209,0.12881551161451332
2020-04-09,CJJD,0,none,1699,1717,1700,0.010000000000000009
2020-04-18,XXII,0,none,50327,50427,50320,0.0021263910969793187
2020-03-20,POAHY,0,none,9039,9289,8899,0.04382514889313405
2020-03-18,PDS,0,none,5568,5871,5512,0.06513062409288817
2020-05-05,PTN,0,none,11754,11800,11749,0.004340794961273264
2020-04-17,JE,0,none,7549,7703,7529,0.02311063886306286
2020-04-29,SPWR,0,none,28463,28504,28424,0.0028145229383620407
2020-04-01,TUP,0,none,6877,6988,6807,0.026590274717202877
2020-03-27,HL,0,none,4426,4461,4417,0.009961512338691358
2020-05-19,SPAQ,0,none,19,20,18,0.11111111111111116
2020-04-03,GHSI,0,none,19128,18961,19001,-0.002105152360402096
2020-04-24,VUG,0,none,8256,8304,8244,0.00727802037845704
2020-04-18,MEIP,0,none,5686,5480,5684,-0.03589021815622806
2020-04-08,SENS,0,none,12933,12907,12951,-0.0033974210485676615
2020-05-03,VWAGY,0,none,11991,12211,11992,0.01826217478318881
2020-05-28,FSM,0,none,9240,9329,9282,0.005063563887093281
2020-04-02,GNUS,0,none,3756,3811,3775,0.009536423841059571
2020-03-16,TNXP,0,none,9310,9579,9262,0.034225869142733734
2020-03-14,VTIQ,0,none,5210,5220,5213,0.001342796854018724
2020-04-28,TRVG,0,none,8648,8838,8586,0.029350104821803003
2020-05-04,GEVO,0,none,7207,7180,7224,-0.006090808416389759
2020-04-08,CAN,0,none,3239,3292,3224,0.021091811414392092
2020-03-20,BEP,0,none,6339,6378,6301,0.012220282494842083
2020-04-21,IDEX,0,none,4593,4675,4549,0.02769839525170359
2020-03-09,TEUM,0,none,28569,28546,28708,-0.005643026334122947
2020-05-21,OXLC,0,none,12130,12370,11919,0.037838744861146134
2020-04-29,CRBP,0,none,65824,67598,65385,0.0338456832606866
2020-03-31,AVGR,0,none,1408,1417,1402,0.010699001426533572
2020-03-14,CY,0,none,8015,7915,8015,-0.012476606363069243
2020-04-27,OVV,0,none,9607,10039,9522,0.054295316110061
2020-04-13,CIOXY,0,none,2258,2254,2276,-0.009666080843585223
2020-03-21,UONEK,0,none,568,581,568,0.022887323943661997
2020-03-10,TXMD,0,none,14782,14650,14725,-0.005093378607809895
2020-03-27,LK,0,none,49153,50361,48121,0.046549323580141744
2020-04-11,SOLO,0,none,2724,2765,2724,0.015051395007342094
2020-05-12,MARA,0,none,6060,6421,6159,0.04253937327488222
2020-03-03,RYCEY,0,none,2425,2435,2393,0.017551190973673192
2020-03-19,JMIA,0,none,9988,10068,9975,0.009323308270676733
2020-03-29,CLNE,0,none,9122,9162,9122,0.004385003288752465
2020-03-14,LTM,0,none,1344,1797,1344,0.3370535714285714
2020-03-29,TROX,0,none,6451,6624,6451,0.026817547667028263
2020-04-02,AIM,0,none,12923,12906,13041,-0.010351966873705987
2020-05-20,MTL-,0,none,10489,10974,10727,0.02302600913582542
2020-03-25,NAKD,0,none,7994,8079,8007,0.008992131884600907
2020-03-19,APLE,0,none,20336,21319,19931,0.06964025889318148
2020-05-11,NSANY,0,none,9536,9643,9573,0.007312232320066947
2020-03-02,BZUN,0,none,8894,8860,8896,-0.004046762589928088
2020-03-19,AVGR,0,none,1333,1356,1320,0.027272727272727337
2020-03-19,ACST,0,none,6765,7080,6642,0.06594399277326102
2020-05-01,CNTY,0,none,13599,13733,13613,0.008815103210166653
2020-04-08,NSANY,0,none,7358,7503,7244,0.03575372722252901
2020-03-19,CARA,0,none,24324,24446,24250,0.008082474226804193
2020-05-21,PLUG,0,none,305115,305562,304105,0.0047911083342924154
2020-05-20,TWO,0,none,44381,44639,44504,0.0030334351968361872
2020-03-22,CNTY,0,none,3678,4840,3678,0.3159325720500272
2020-04-05,IRM,0,none,13652,13798,13654,0.010546360041013614
2020-03-13,MRNS,0,none,5123,5189,5044,0.02874702616970648
2020-05-01,JAGX,0,none,5506,5576,5451,0.02293157218858921
2020-05-19,TRQ,0,none,20652,20630,20699,-0.003333494371708823
2020-04-18,AXAS,0,none,20680,21193,20683,0.024657931634675778
2020-06-01,BIOC,0,none,56033,54617,56664,-0.03612522942256102
2020-04-09,FE,0,none,1095,1112,1090,0.020183486238532167
2020-05-21,SELB,0,none,10289,10460,10256,0.019890795631825275
2020-04-27,DFEN,0,none,8498,9219,8282,0.1131369234484425
2020-04-11,RDS.A,0,none,18566,19340,18566,0.04168910912420554
2020-04-04,NEPT,0,none,28562,28547,28563,-5.601652487483566e-4
2020-05-07,NBRV,0,none,6401,6526,6454,0.011155872327238914
2020-05-07,VGT,0,none,15431,15674,15368,0.019911504424778848
2020-04-13,AMRS,0,none,5814,5837,5773,0.011086090420924899
2020-03-19,REML,0,none,938,1109,848,0.3077830188679245
2020-05-20,ADT,0,none,15704,15848,15579,0.017266833557994632
2020-03-18,BOXL,0,none,1322,1333,1316,0.012917933130699
2020-03-06,LIVX,0,none,2979,3011,2985,0.008710217755443894
2020-04-14,PRPO,0,none,2530,2596,2445,0.06175869120654398
2020-03-16,BRK.A,0,none,1034,1080,1013,0.06614017769002967
2020-04-18,KNDI,0,none,2404,2405,2405,0
2020-04-25,TTOO,0,none,14302,14207,14302,-0.006642427632499004
2020-05-19,HMC,0,none,13795,13877,13723,0.011222035997959567
2020-03-27,IMMU,0,none,2702,2714,2696,0.00667655786350152
2020-04-04,FTR,0,none,8635,8694,8635,0.006832657788071739
2020-03-19,PRTY,0,none,6792,7144,6554,0.09002136100091551
2020-03-15,SHLL,0,none,35,36,35,0.02857142857142847
2020-04-21,TEUM,0,none,29174,29022,29167,-0.004971371755751353
2020-05-21,NTEC,0,none,22022,23210,20467,0.134020618556701
2020-04-25,VIG,0,none,8063,8113,8064,0.0060763888888888395
2020-03-31,SHLL,0,none,31,31,32,-0.03125
2020-04-15,MYOV,0,none,5239,5259,5214,0.008630609896432606
2020-05-13,AUPH,0,none,11591,11634,11548,0.007447177000346361
2020-05-15,MEIP,0,none,4118,4116,4168,-0.0124760076775432
2020-04-22,NTDOY,0,none,62058,62570,61484,0.017663131871706428
2020-05-11,FE,0,none,1283,1287,1278,0.007042253521126751
2020-05-15,FIVG,0,none,5448,5513,5397,0.021493422271632312
2020-04-15,BAYRY,0,none,13149,13273,13041,0.01779004677555407
2020-05-15,CPRX,0,none,95926,97219,95138,0.021873489036977833
2020-04-02,BYFC,0,none,616,623,614,0.014657980456026065
2020-03-31,GWPH,0,none,14416,14455,14349,0.0073872743745209135
2020-04-11,STML,0,none,3680,3752,3680,0.019565217391304346
2020-03-24,I,0,none,12016,12407,11904,0.04225470430107525
2020-05-22,NGD,0,none,16364,16364,16265,0.006086689209960028
2020-05-04,NSANY,0,none,9325,9483,9192,0.03165796344647509
2020-05-02,HMHC,0,none,1050,1049,1050,-9.523809523809268e-4
2020-05-19,RHHBY,0,none,20400,20372,20530,-0.007696054554310772
2020-03-31,ORC,0,none,14521,14695,14412,0.019636414099361676
2020-03-27,MIK,0,none,4015,4533,3790,0.19604221635883912
2020-04-03,VOOG,0,none,10088,10108,10064,0.004372019077901523
2020-03-23,VLRS,0,none,1935,2533,1712,0.4795560747663552
2020-04-22,BIOC,0,none,45759,45254,46120,-0.01877710320901993
2020-04-17,VTIQ,0,none,5369,5510,5330,0.03377110694183871
2020-05-13,RDS.A,0,none,33780,34369,33679,0.02048754416698828
2020-03-08,EQ,0,none,113,114,113,0.008849557522123908
2020-05-11,XOG,0,none,4102,4296,4073,0.05475079793763804
2020-05-07,BTG,0,none,38766,39849,38831,0.02621616749504252
2020-04-06,TRTX,0,none,17485,17960,12220,0.4697217675941081
2020-04-27,LCA,0,none,21,22,21,0.04761904761904767
2020-04-17,PRTY,0,none,12962,13786,12480,0.10464743589743586
2020-03-27,STAG,0,none,12159,12255,12112,0.01180647291941872
2020-04-20,IZEA,0,none,4683,4466,4631,-0.03562945368171022
2020-03-20,LK,0,none,44675,45079,44063,0.023057894378503585
2020-04-09,DFEN,0,none,5935,6323,5688,0.11163853727144857
2020-04-23,CARS,0,none,2479,2556,2421,0.055762081784386686
2020-05-07,SINT,0,none,4621,4497,4699,-0.04298786975952329
2020-04-10,SHLL,0,none,30,30,30,0
2020-03-19,MYOV,0,none,5099,5074,5104,-0.0058777429467085085
2020-05-04,POAHY,0,none,11122,11157,11098,0.005316273202378818
2020-03-25,IDEX,0,none,4293,4353,4345,0.0018411967779057292
2020-05-08,FSM,0,none,8694,8708,8681,0.0031102407556733436
2020-05-01,ARKK,0,none,5872,5880,5881,-1.7003910899504593e-4
2020-04-07,QEP,0,none,4782,5092,4746,0.07290349768225868
2020-05-14,EVFM,0,none,1561,1699,1534,0.10756192959582789
2020-05-23,MRNS,0,none,8264,8264,8265,-1.209921355111998e-4
2020-03-12,FUV,0,none,2932,2930,2944,-0.004755434782608647
2020-04-14,TUP,0,none,8261,8638,8169,0.05741216795201365
2020-05-22,ATNM,0,none,16669,16669,16474,0.011836833798713142
2020-04-17,ERI,0,none,39013,40656,37806,0.07538485954610374
2020-03-23,JMIA,0,none,10068,12055,10021,0.20297375511426008
2020-04-06,TRVN,0,none,7367,7380,7354,0.003535490889311932
2020-03-21,IRM,0,none,12540,12608,12539,0.0055028311667597585
2020-04-17,UNT,0,none,6179,6459,6050,0.06760330578512397
2020-04-12,BAYRY,0,none,12864,13041,12864,0.013759328358208922
2020-05-15,NEX,0,none,11444,11052,11588,-0.046254746289264737
2020-05-05,ICLN,0,none,14626,14725,14573,0.010430247718383301
2020-03-29,FTR,0,none,8506,8534,8506,0.003291794027745043
2020-03-25,OPTT,0,none,7434,7798,7244,0.0764770844837106
2020-04-03,GLBS,0,none,2733,2726,2757,-0.011244105912223468
2020-03-03,VISL,0,none,11528,12628,9730,0.297841726618705
2020-05-19,GSAT,0,none,12871,12920,12895,0.0019387359441644936
2020-03-18,AZUL,0,none,3056,3797,2744,0.38374635568513127
2020-04-27,RBS,0,none,9311,9407,9272,0.01455996548748928
2020-05-15,CARS,0,none,13025,12810,13085,-0.021016431027894522
2020-03-18,ADAP,0,none,2189,2189,2200,-0.0050000000000000044
2020-04-24,ATHX,0,none,10796,11697,10967,0.06656332634266438
2020-03-30,TXMD,0,none,16859,16996,16661,0.020106836324350175
2020-04-09,ACST,0,none,8108,8326,7998,0.04101025256314084
2020-04-18,JMIA,0,none,12349,12452,12353,0.00801424755120217
2020-05-04,EVFM,0,none,1393,1413,1255,0.12589641434262955
2020-05-10,MRSN,0,none,935,946,935,0.0117647058823529
2020-03-29,OPTT,0,none,7798,8089,7798,0.037317260836111865
2020-05-11,AIM,0,none,11570,11514,11644,-0.011164548265200969
2020-04-28,TRNX,0,none,50653,52468,50938,0.030036514978994067
2020-04-06,HMC,0,none,10134,10542,10103,0.04345243986934566
2020-04-20,INPX,0,none,35990,38208,35348,0.08090981102184003
2020-03-16,JFIN,0,none,576,583,580,0.005172413793103514
2020-04-09,PLUG,0,none,263876,267058,261544,0.02108249472364121
2020-05-02,ABUS,0,none,1140,1135,1140,-0.004385964912280715
2020-03-13,BAYRY,0,none,5265,5487,5115,0.07272727272727275
2020-03-31,PRPO,0,none,2319,2356,2317,0.016832110487699614
2020-04-21,OGEN,0,none,56323,56588,55999,0.010518044965088569
2020-03-15,BEP,0,none,6086,6230,6089,0.02315651174248634
2020-04-03,RHHBY,0,none,17764,17649,17821,-0.009651534706245468
2020-04-06,GERN,0,none,31194,31231,31159,0.0023107288423891426
2020-05-19,KNDI,0,none,2426,2423,2422,4.1288191577204536e-4
2020-04-16,BOTZ,0,none,22430,22715,22380,0.014968722073279705
2020-03-23,VWAGY,0,none,8712,8955,8379,0.06874328678839947
2020-05-26,BKYI,0,none,3210,3241,3176,0.02046599496221657
2020-05-19,TRMD,0,none,5871,5671,5937,-0.044803772949301046
2020-04-10,IZEA,0,none,3733,3737,3733,0.0010715242432359773
2020-04-16,VOOG,0,none,10376,10508,10354,0.014873478848754118
2020-03-26,ERI,0,none,16712,21491,15229,0.4111891785409416
2020-05-18,GERN,0,none,35577,34196,32538,0.05095580551970014
2020-03-09,TOPS,0,none,4458,4674,4384,0.06614963503649629
2020-05-28,VWO,0,none,16125,16212,16080,0.008208955223880654
2020-05-28,VLO,0,none,15584,15684,15473,0.01363665740321851
2020-03-20,PACD,0,none,15084,15387,14838,0.036999595632834614
2020-05-01,NXTD,0,none,15803,15819,15861,-0.002648004539436366
2020-05-26,ENSV,0,none,14807,14828,14864,-0.0024219590958018955
2020-05-13,FUV,0,none,4140,4100,4141,-0.00990099009900991
2020-04-09,ASM,0,none,9732,9842,9751,0.009332376166546918
2020-04-01,RRR,0,none,4508,4642,4447,0.04384978637283554
2020-03-13,GNUS,0,none,3207,3272,3166,0.03348073278584973
2020-04-03,I,0,none,13398,13713,13294,0.03151797803520395
2020-05-14,FUV,0,none,4109,4074,4140,-0.01594202898550723
2020-04-21,FE,0,none,1165,1226,1158,0.058721934369602824
2020-04-28,FRSX,0,none,655,755,568,0.329225352112676
2020-05-09,TNXP,0,none,13603,13563,13603,-0.002940527824744521
2020-05-22,LLNW,0,none,30701,30700,30719,-6.185097171131915e-4
2020-04-02,BTE,0,none,8855,9025,9019,6.652622241933859e-4
2020-03-20,CPG,0,none,1254,1316,1204,0.09302325581395343
2020-03-08,UAVS,0,none,8107,8049,8107,-0.007154311089182186
2020-04-15,FTR,0,none,8968,9314,8879,0.04899200360400946
2020-04-14,GHSI,0,none,20514,19849,19341,0.026265446460886244
2020-03-27,PDS,0,none,6918,7198,6740,0.06795252225519288
2020-05-19,UNT,0,none,10574,10572,10480,0.008778625954198427
2020-04-01,FSM,0,none,6340,6574,6156,0.06790123456790131
2020-03-18,CEQP,0,none,2850,3136,2746,0.14202476329206126
2020-05-20,TWO,0,none,44381,44639,44504,0.0030334351968361872
2020-05-01,NTDOY,0,none,64216,64588,63933,0.010245100339417723
2020-04-10,ATNM,0,none,13414,13478,13414,0.004771134635455532
2020-04-21,LLEX,0,none,8858,9532,8718,0.0933700389997707
2020-05-19,GSAT,0,none,12871,12920,12895,0.0019387359441644936
2020-04-08,BYFC,0,none,629,632,626,0.009584664536741228
2020-03-09,TNXP,0,none,10019,9613,9685,-0.0074341765616933175
2020-03-08,CHFS,0,none,2820,2773,2820,-0.01666666666666672
2020-04-07,CTRM,0,none,1846,1789,1888,-0.052436440677966156
2020-04-20,IVR,0,none,39627,41929,30005,0.3974004332611232
2020-04-16,DEAC,0,none,7760,9047,7493,0.20739356732950753
2020-04-17,BOXL,0,none,1763,1760,1790,-0.016759776536312887
2020-05-02,FUJHY,0,none,9551,9602,9551,0.005339754999476476
2020-04-09,SOGO,0,none,3803,3801,3816,-0.0039308176100628645
2020-04-13,AVGR,0,none,1580,1577,1573,0.002542911633820699
2020-04-14,YCBD,0,none,16062,16371,15948,0.026523702031602703
2020-05-08,TBLT,0,none,13539,13357,13402,-0.0033577078048052655
2020-03-26,SCHD,0,none,8414,8552,8347,0.02455972205582846
2020-05-19,GNUS,0,none,25026,25206,25159,0.0018681187646567565
2020-03-26,RIG,0,none,7823,8318,7548,0.10201377848436666
2020-04-15,BYD,0,none,4832,5049,4685,0.0776947705442903
2020-05-05,CTRM,0,none,2258,2224,2282,-0.025416301489921134
2020-05-03,IGC,0,none,62469,62282,62471,-0.0030254037873573836
2020-05-11,IMV,0,none,3557,3678,3514,0.04667046101309058
2020-03-13,MPW,0,none,9904,10115,9812,0.030880554423155404
2020-03-19,CPRX,0,none,68367,70370,68085,0.03356098993904677
2020-04-11,BNGO,0,none,4937,4976,4937,0.007899534130038521
2020-03-22,UWT,0,none,38432,42107,38435,0.09553792116560422
2020-05-18,BOXL,0,none,1898,3023,1830,0.651912568306011
2020-03-16,VLRS,0,none,1130,1426,885,0.6112994350282486
2020-03-24,UWT,0,none,42107,46142,40580,0.13706259241005414
2020-03-05,JMIA,0,none,10248,10161,10270,-0.010613437195715725
2020-04-30,BTG,0,none,35875,37493,35558,0.05441813375330451
2020-05-11,GOGO,0,none,9120,9097,9082,0.0016516185862145427
2020-03-19,PHUN,0,none,2790,2641,2502,0.05555555555555558
2020-03-20,ENSV,0,none,9764,9881,9597,0.029592581014900476
2020-04-04,AMRS,0,none,5811,5778,5812,-0.0058499655884377555
2020-03-19,AMRS,0,none,5790,5784,5919,-0.022807906741003525
2020-05-22,ALT,0,none,6922,6922,6806,0.01704378489568037
2020-03-16,RYCEY,0,none,2600,2809,2527,0.11159477641472093
2020-05-18,IMMU,0,none,8974,8896,9055,-0.017559359469906166
2020-05-12,IMV,0,none,3597,3741,3557,0.05172898509980328
2020-05-04,REML,0,none,9362,9778,9044,0.08115877930119408
2020-04-03,VIG,0,none,7589,7598,7555,0.005691594970218317
2020-03-23,MUR,0,none,2328,3148,2119,0.48560641812175565
2020-03-10,OGI,0,none,48682,50008,47294,0.05738571488983801
2020-04-20,VAL,0,none,12039,13335,11713,0.13847861350636048
2020-05-08,EQ,0,none,151,150,151,-0.0066225165562914245
2020-03-22,ICLN,0,none,13337,13350,13343,5.24619650753122e-4
2020-04-17,DGLY,0,none,1823,1815,1851,-0.01944894651539708
2020-03-15,ADT,0,none,4489,4700,4489,0.04700378703497443
2020-03-17,VSLR,0,none,75587,79333,73994,0.07215449901343352
2020-04-07,INUV,0,none,3055,3089,3045,0.014449917898193831
2020-03-27,HUSA,0,none,27464,28563,27168,0.051347173144876246
2020-03-11,BPMX,0,none,20701,20873,20402,0.023085971963533014
2020-04-22,BTG,0,none,32630,35177,31460,0.11815003178639549
2020-03-27,BLNK,0,none,14544,14531,14557,-0.0017860822971765833
2020-04-05,FCEL,0,none,58528,58689,58530,0.0027165556125063883
2020-03-05,APLE,0,none,18123,18319,17986,0.018514400088958105
2020-03-19,CTRM,0,none,1207,1249,1209,0.033085194375517046
2020-05-09,CPHI,0,none,13747,13741,13747,-4.364588637520983e-4
2020-04-23,OVV,0,none,9304,9607,9148,0.050174901617839884
2020-04-07,WPX,0,none,7051,7937,6841,0.1602104955415875
2020-04-30,TGB,0,none,7523,7560,7441,0.015992474129821188
2020-04-14,GRAF,0,none,23,22,23,-0.04347826086956519
2020-03-22,AGNC,0,none,15920,16235,15920,0.019786432160804113
2020-03-04,ONTX,0,none,21896,21768,21001,0.036522070377601024
2020-03-23,CIG.C,0,none,180,177,174,0.01724137931034475
2020-03-19,BNGO,0,none,3282,3421,3275,0.044580152671755746
2020-04-29,HLX,0,none,21830,28900,18633,0.5510116460044008
2020-05-02,GNUS,0,none,4779,5034,4779,0.053358443188951554
2020-03-19,TXMD,0,none,15262,15831,15110,0.04771674387822644
2020-03-15,RIGL,0,none,9275,9484,9275,0.022533692722372045
2020-03-21,OXLC,0,none,5905,5983,5906,0.013037588892651497
2020-03-31,MEIP,0,none,1914,1909,1900,0.00473684210526315
2020-04-26,RBS,0,none,9272,9335,9272,0.006794650560828286
2020-05-30,BORR,0,none,11849,11862,11849,0.0010971389990717118
2020-05-22,TRVN,0,none,8831,8830,8807,0.00261155898716936
2020-04-24,VWO,0,none,15361,15429,15323,0.006917705410167674
2020-03-11,LTM,0,none,783,1344,744,0.8064516129032258
2020-04-11,AXAS,0,none,19704,20188,19704,0.024563540397888772
2020-04-19,RDS.B,0,none,16816,17897,16820,0.06403091557669449
2020-03-19,BIOC,0,none,33146,33896,32870,0.03121387283236987
2020-03-26,GWPH,0,none,14127,14349,13938,0.029487731381833804
2020-03-19,NERV,0,none,762,764,754,0.013262599469495928
2020-03-25,ZYNE,0,none,26625,26894,26478,0.01571115643175469
2020-03-19,EVFM,0,none,843,843,843,0
2020-03-06,REML,0,none,686,686,683,0.004392386530014614
2020-04-19,PDS,0,none,9259,10157,9259,0.09698671562803751
2020-03-24,PLM,0,none,8075,8128,8063,0.00806151556492618
2020-03-13,JCPNQ,0,none,41289,41500,41004,0.012096380840893595
2020-03-19,DGLY,0,none,1475,1478,1458,0.013717421124828544
2020-05-27,SPWR,0,none,28909,28895,28844,0.0017681320205242823
2020-04-24,FSM,0,none,8583,8665,8442,0.026415541340914395
2020-05-27,AZUL,0,none,29966,30131,29346,0.0267498125809309
2020-04-23,TTI,0,none,7168,8036,6882,0.16768381284510325
2020-03-19,CLSN,0,none,1344,1349,1352,-0.002218934911242587
2020-05-21,IMV,0,none,4268,4273,3961,0.07876798788184791
2020-04-14,VSTM,0,none,16270,16218,16296,-0.0047864506627393055
2020-04-14,TRQ,0,none,19787,19878,19628,0.012736906460159014
2020-03-02,NEX,0,none,471,480,469,0.023454157782516027
2020-03-05,OILU,0,none,1330,2339,1313,0.7814166031987815
2020-03-12,S,0,none,91220,91442,92067,-0.006788534436877547
2020-04-22,ORC,0,none,15679,15674,15644,0.0019176681155714803
2020-03-19,CPHI,0,none,13963,14094,14030,0.004561653599429727
2020-04-19,BEP,0,none,6849,7018,6849,0.02467513505621266
2020-03-14,MIK,0,none,2737,2844,2737,0.039093898428936846
2020-04-02,AKRX,0,none,6026,6539,5509,0.18696678163005997
2020-03-31,LIVX,0,none,3807,3881,3750,0.03493333333333326
2020-04-14,MYOV,0,none,5214,5246,5213,0.006330328026088683
2020-04-09,SOLO,0,none,2724,2765,2703,0.02293747687754344
2020-03-23,DPHC,0,none,10,10,10,0
2020-03-28,BNGO,0,none,3283,3293,3284,0.0027405602923264993
2020-03-23,WTER,0,none,6709,6797,6535,0.040091813312930435
2020-03-28,GTE,0,none,5303,5739,5303,0.0822176126720724
2020-05-11,TBLT,0,none,13357,13394,13539,-0.010709801314720435
2020-05-31,RDS.A,0,none,35453,35308,35454,-0.004118012071980592
2020-04-14,SCHD,0,none,9195,9316,9134,0.019925552879351827
2020-04-04,WPX,0,none,6956,6841,6956,-0.016532489936745276
2020-04-17,NAK,0,none,19286,19327,19307,0.0010358937173045035
2020-03-14,RHHBY,0,none,14002,17206,14002,0.22882445364947857
2020-03-06,CJJD,0,none,1757,1737,1759,-0.012507106310403637
2020-05-21,GERN,0,none,33973,34786,34196,0.017253479939174143
